gender,city,state,zip,lat,long,city_pop,job,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,day_of_week,distance_to_merchant,age
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1703891674,13,-0.318864138390684,0,441,41.075988,-82.15542,2023,12,29,18,14,34,4,-1.4096508194198183,0.2563526781298881
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1678633820,4,0.9512934870811878,0,678,31.940271,-110.814942,2023,3,12,11,10,20,6,-1.2575771585669504,-0.5842378445870727
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1687987753,12,-0.3078026417360973,0,467,25.457516,-98.094669,2023,6,28,17,29,13,2,0.4447304470050193,-0.4549162257075402
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1695068939,5,-0.4207575402665886,0,305,37.396235,-75.768345,2023,9,18,16,28,59,0,-0.3928281079908225,-1.1661851295449686
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1686535760,9,-0.2619967004613343,0,384,42.513576,-86.736577,2023,6,11,22,9,20,6,0.9173286723702762,-0.7135594634666051
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1674889104,2,-0.1925787182508188,0,119,41.689956,-88.202318,2023,1,28,1,58,24,5,-0.9240766908535054,-0.7135594634666051
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1694395290,1,-0.5527155227934213,0,230,47.200872,-122.079195,2023,9,10,21,21,30,6,-1.1390964813711475,-1.2308459389847348
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1685670241,11,-0.171661144448876,0,510,26.934901,-97.968773,2023,6,1,21,44,1,3,0.1082691518361315,-0.4549162257075402
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1679472057,4,-0.0759366541687986,0,468,41.947936,-88.461976,2023,3,22,4,0,57,2,-0.3855658991514436,-0.7135594634666051
1,21,3,1.3765818856132417,33.5217,-117.1286,-0.3282613941984473,6,1678006097,4,3.289523702989212,0,678,33.568733,-117.993924,2023,3,5,3,48,17,6,0.1387914364060493,0.7736391536480178
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1696298006,5,2.458564220328303,0,532,47.953053,-120.992729,2023,10,2,21,53,26,0,0.1100985527666919,-1.2308459389847348
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1703700956,13,-0.5445612143621553,0,286,26.758944,-97.704089,2023,12,27,13,15,56,2,0.0024885967210508,-0.4549162257075402
1,21,3,1.3765818856132417,33.5217,-117.1286,-0.3282613941984473,6,1682345544,8,-0.5317270419616413,0,416,33.386796,-118.126143,2023,4,24,10,12,24,0,0.5985951317833612,0.7736391536480178
1,14,4,-0.7839145300823164,25.813,-80.232,1.8387369096802653,15,1674798563,2,-0.4091996944031422,0,549,26.633914,-80.251512,2023,1,27,0,49,23,4,0.4967113458057149,0.9676215819673164
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1690311901,12,0.0555958861790115,0,659,48.004524,-121.776354,2023,7,25,15,5,1,1,-0.9341968350001612,-1.2308459389847348
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1686530697,11,-0.3706262701717628,0,557,38.928862,-77.27646,2023,6,11,20,44,57,6,-0.1089406170902541,0.1270310592503556
1,21,3,1.3765818856132417,33.5217,-117.1286,-0.3282613941984473,6,1702157861,10,-0.4350098532638445,0,163,33.449706,-117.654008,2023,12,9,16,37,41,5,-0.9263413448969052,0.7736391536480178
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1676696514,2,-0.3202113719575888,0,181,44.181053,-83.256672,2023,2,18,0,1,54,5,0.5470656928558636,1.42024724804568
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1683557764,9,-0.1557779697653669,0,214,36.251589,-83.983607,2023,5,8,10,56,4,0,1.5808914804809298,1.1616040102866152
1,1,14,-0.3232794972147964,40.879,-83.8914,-0.4720166116753546,10,1685591402,9,-0.5415122120791603,0,615,40.182695,-83.137083,2023,5,31,23,50,2,2,0.8171872293544021,-1.6834716050630985
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1701213401,7,-0.4218920527439821,0,369,32.326932,-110.83612,2023,11,28,18,16,41,1,-2.095937553975884,-0.5842378445870727
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1683115815,9,-0.1769791716866581,0,414,42.754117,-73.854245,2023,5,3,8,10,15,2,-0.3805244264508717,1.5495688669252123
1,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,2,1679413101,4,0.1248011473000155,0,459,43.464773,-73.007352,2023,3,21,11,38,21,1,-0.6792393159327986,-0.3255946068280078
0,11,12,1.2498209392904085,36.1149,-115.2161,1.4116362178628703,14,1686998360,12,-0.0450920961896625,0,656,36.858196,-115.316496,2023,6,17,6,39,20,5,0.2223405655486654,1.42024724804568
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1679834695,4,0.9259796774293452,0,459,38.273089,-77.174985,2023,3,26,8,44,55,6,1.6470122594399166,-1.1661851295449686
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1696118195,6,-0.4354352954428671,0,596,43.296409,-82.75781,2023,9,30,19,56,35,5,-2.1477339222630456,1.42024724804568
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1677750700,4,0.7953689284694172,0,130,40.3789,-80.857832,2023,3,2,4,51,40,3,0.9553946423156444,0.2563526781298881
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1689278958,12,-0.1878279472517335,0,467,41.512634,-82.469298,2023,7,13,16,9,18,3,0.1490383746655101,0.2563526781298881
0,10,2,1.1519155524229452,35.2633,-114.0223,-0.4132479494826928,3,1681226497,8,-0.3914020299140315,0,59,35.561262,-113.602504,2023,4,11,11,21,37,1,-0.892530486799284,-1.2308459389847348
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1687652008,12,-0.2431354305246672,0,17,41.069133,-80.98568,2023,6,24,20,13,28,5,-0.4527791426583697,0.2563526781298881
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1683883992,9,0.8347932370588417,0,250,31.502267,-111.091076,2023,5,12,5,33,12,4,0.313386340071992,-0.5842378445870727
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1682848570,8,-0.1064975840285862,0,281,27.9907,-83.217712,2023,4,30,5,56,10,6,0.5308550107348331,-0.97220270122567
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1698350361,6,-0.0148147944492232,0,164,37.450008,-76.517012,2023,10,26,15,59,21,3,1.1572100497099216,0.1270310592503556
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1690909458,0,-0.5166238446063401,0,567,42.687272,-87.210446,2023,8,1,13,4,18,1,0.6476600578576507,-0.7135594634666051
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1693774519,1,-0.2008039337119218,0,314,41.290513,-87.783583,2023,9,3,16,55,19,6,-0.274857478777268,-0.7135594634666051
1,21,3,1.3765818856132417,33.5217,-117.1286,-0.3282613941984473,6,1683434466,9,-0.5511555681370052,0,682,32.528273,-117.641768,2023,5,7,0,41,6,6,1.497619254429969,0.7736391536480178
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1675609462,3,0.8980423076735298,0,613,25.743159,-98.305031,2023,2,5,10,4,22,6,-0.6593616780177244,-0.4549162257075402
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1697311930,6,-0.4998188785349489,0,132,25.88104,-97.873021,2023,10,14,15,32,10,5,-0.7447888937610849,-0.4549162257075402
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1690853184,12,-0.2498715983591911,0,387,48.065283,-122.76426,2023,7,31,21,26,24,0,0.3160488456034983,-1.2308459389847348
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1703380317,10,-0.4074270186572149,0,262,27.276387,-81.675989,2023,12,23,20,11,57,5,0.5412629899406608,-0.97220270122567
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1701721928,7,-0.3991308961662748,0,482,42.26346,-83.130344,2023,12,4,15,32,8,0,-0.5736394384914965,-0.0022905596291767
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1689894471,12,-0.3636064742178905,0,179,32.85767,-118.450426,2023,7,20,19,7,51,3,1.4340760806052757,-0.1316121785087091
0,0,9,-0.551689057891117,30.511,-88.9681,-0.3996891337937306,11,1690788591,0,-0.5023715316090843,0,595,30.037669,-88.176289,2023,7,31,3,29,51,0,0.5494382609882803,3.166089102919368
0,22,3,1.3007724435176482,33.8106,-118.3507,-0.2482607773407326,9,1676955889,2,-0.5148511688604128,0,497,33.255785,-118.464255,2023,2,21,0,4,49,1,-0.4820143085756845,1.4849080574854463
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1681896278,8,-0.2218633215735388,0,36,40.637459,-82.550202,2023,4,19,5,24,38,2,0.1801925320489869,0.2563526781298881
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1685660073,11,-0.3199277438382404,0,200,27.247528,-98.052483,2023,6,1,18,54,33,3,1.1945912575212645,-0.4549162257075402
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1691946489,0,-0.054522731157996,0,195,34.499115,-118.087657,2023,8,13,13,8,9,6,1.0006439020254674,-0.1316121785087091
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1689881770,12,-0.5132203071741597,0,467,38.099617,-77.42588,2023,7,20,15,36,10,3,-0.1746831108195135,0.1270310592503556
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1692838581,0,-0.4835811687022542,0,288,46.69657,-121.859757,2023,8,23,20,56,21,2,0.7010306646666222,-1.2308459389847348
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1679718284,4,-0.0899053390467062,0,543,40.136836,-99.573693,2023,3,25,0,24,44,5,0.3941171041844946,0.3856742970094205
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1696031043,5,8.245995995631947,0,248,38.25467,-76.030482,2023,9,29,19,44,3,4,-0.4362256928945651,0.1270310592503556
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1691683184,1,-0.0911107585539368,0,170,42.988968,-72.864161,2023,8,10,11,59,44,3,-0.0003166903174064,1.5495688669252123
0,11,12,1.2498209392904085,36.1149,-115.2161,1.4116362178628703,14,1698883105,6,-0.0149566085088974,0,672,36.052516,-115.766464,2023,11,1,19,58,25,2,-0.9067075054831684,1.42024724804568
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1675752231,2,-0.264832981654818,0,229,46.832176,-121.609096,2023,2,7,1,43,51,1,0.2762262064782632,-1.2308459389847348
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1693792905,1,-0.3732498302757354,0,642,26.92307,-82.045157,2023,9,3,22,1,45,6,1.2005522999463247,-0.97220270122567
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1680253500,4,0.6402952542156918,0,442,38.165462,-76.181018,2023,3,31,5,5,0,4,0.8322659863704341,-1.1661851295449686
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1696021039,6,0.3192991301431655,0,15,41.629129,-100.914709,2023,9,29,16,57,19,4,1.3231599161725682,0.3856742970094205
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1700778141,7,0.5653465236778831,0,546,37.708457,-77.479187,2023,11,23,17,22,21,3,0.7690414559251767,-1.1661851295449686
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1697510318,6,-0.1299678109046645,0,603,37.251677,-76.232597,2023,10,16,22,38,38,0,-1.8242022538541005,-1.1661851295449686
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1703191658,10,0.2803002637327636,0,433,42.713111,-83.498394,2023,12,21,15,47,38,3,0.5913410856199934,1.42024724804568
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1700328317,6,-0.4689034135259756,0,461,27.913672,-82.110964,2023,11,18,12,25,17,5,-2.024452307578864,-0.97220270122567
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1691885856,0,-0.5131494001443226,0,288,32.995703,-117.100299,2023,8,12,20,17,36,5,0.2877457475738957,-0.1316121785087091
1,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,2,1690131545,12,-0.5374705113784459,0,33,43.981631,-74.066442,2023,7,23,12,59,5,6,0.0817020936211559,-0.3255946068280078
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1686334449,11,-0.4710306244210885,0,528,32.611329,-111.17044,2023,6,9,14,14,9,4,-1.1901885514325232,-0.5842378445870727
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1695584537,5,-0.3631810320388679,0,166,27.007088,-98.793923,2023,9,24,15,42,17,6,0.8204959560994646,-0.4549162257075402
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1675835440,3,-0.2071146593674232,0,118,37.985281,-76.69307,2023,2,8,0,50,40,2,0.0875144508117584,-1.1661851295449686
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1701654830,7,0.9170453916698712,0,257,38.282268,-77.449398,2023,12,3,20,53,50,6,2.132003414262659,-1.1661851295449686
1,21,3,1.3765818856132417,33.5217,-117.1286,-0.3282613941984473,6,1694900149,5,0.461680446056051,0,493,33.173651,-117.127002,2023,9,16,17,35,49,5,-1.299358455304234,0.7736391536480178
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1685379370,11,-0.3873603292133171,0,105,34.523325,-116.750659,2023,5,29,12,56,10,0,1.6548871193668582,-0.1316121785087091
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1679031925,3,0.1438042312963569,0,446,47.797973,-121.021282,2023,3,17,1,45,25,4,-0.2218218659385047,-1.2308459389847348
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1701115865,6,-0.5137166563830193,0,132,41.612276,-87.764148,2023,11,27,15,11,5,0,-1.492885006925715,-0.7135594634666051
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1692877082,1,-0.5349178583043105,0,599,41.260267,-99.641041,2023,8,24,7,38,2,3,-0.7994337637274687,0.3856742970094205
0,9,16,-1.1498786153664131,37.2916,-76.4905,-0.4656023053461764,24,1692998224,1,-0.4519566333949101,0,278,36.824412,-77.274894,2023,8,25,17,17,4,4,0.3578642754067449,-1.1661851295449686
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1688946948,12,-0.4205448191770773,0,480,47.666589,-121.249525,2023,7,9,19,55,48,6,-0.9309106622648992,-1.2308459389847348
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1700862129,6,-0.5074059307275179,0,69,46.910365,-121.818545,2023,11,24,16,42,9,4,-0.1082283264238273,-1.2308459389847348
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1677838794,4,-0.2161198521567342,0,20,38.918947,-77.316049,2023,3,3,5,19,54,4,-0.0576002971574301,0.1270310592503556
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1689283241,12,-0.542717631586391,0,22,33.21604,-111.940375,2023,7,13,17,20,41,3,2.1108698916258457,-0.5842378445870727
1,17,2,1.1017272304986812,33.5851,-112.0087,1.2716414792474189,25,1700708420,11,4.184370419533344,1,487,33.993763,-112.276361,2023,11,22,22,0,20,2,-0.8514095721711477,1.3555864386059138
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1677602478,3,-0.0046041821526816,0,173,47.819414,-122.365042,2023,2,28,11,41,18,1,-1.0689871832657418,-1.2308459389847348
0,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,1,1681032190,4,-0.141596563797948,0,428,44.254641,-73.70399,2023,4,9,5,23,10,6,0.9045220976777526,1.5495688669252123
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1681643837,8,-0.4959898989237457,0,172,41.259961,-99.864965,2023,4,16,7,17,17,6,-1.06348507241829,0.3856742970094205
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1696293168,6,-0.2169707365147793,0,364,36.214755,-82.87562,2023,10,2,20,32,48,0,0.8274471095278947,1.1616040102866152
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1690550050,0,-0.5515101032861907,0,450,43.871462,-82.585277,2023,7,28,9,14,10,4,-0.7119973233859364,1.42024724804568
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1693946808,1,0.4731673848896603,0,331,32.142659,-110.900843,2023,9,5,16,46,48,1,-2.071561955514785,-0.5842378445870727
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1698969904,6,-0.5410158628703007,0,614,26.777512,-99.046829,2023,11,2,20,5,4,3,0.8008373085470736,-0.4549162257075402
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1673852678,2,-0.2305848862435014,0,518,41.104926,-87.30832,2023,1,16,2,4,38,0,0.591540691822578,-0.7135594634666051
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1703992723,13,0.0026283348907019,0,306,34.624744,-118.158711,2023,12,30,22,18,43,5,1.528293110569929,-0.1316121785087091
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1686705891,11,-0.2661802152217228,0,189,39.090517,-77.527388,2023,6,13,21,24,51,1,0.8484438499631598,0.1270310592503556
0,22,3,1.3007724435176482,33.8106,-118.3507,-0.2482607773407326,9,1699843923,7,0.0358128248544621,0,78,33.921445,-118.747899,2023,11,12,21,52,3,6,-1.2941459570203226,1.4849080574854463
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1702321571,7,0.2494557057536274,0,197,48.541016,-121.696258,2023,12,11,14,6,11,0,1.1193179507802211,-1.2308459389847348
0,23,3,1.3797799828828543,33.6415,-117.5894,-0.4368160198763745,19,1677427279,4,1.9199544216857345,0,196,32.874679,-118.475641,2023,2,26,11,1,19,6,1.4423099761562497,-0.1316121785087091
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1682082264,8,0.5839241654952018,0,269,38.278121,-75.741984,2023,4,21,9,4,24,4,0.3804612906779584,0.1270310592503556
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1687555037,12,0.0974310337828971,0,429,41.769229,-82.216908,2023,6,23,17,17,17,4,0.4815921905393843,0.2563526781298881
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1690594012,0,-0.5334288106777316,0,0,42.034315,-82.395192,2023,7,28,21,26,52,4,0.3178399146435708,-0.0022905596291767
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1674918628,2,-0.4910264068351491,0,99,28.573313,-82.294168,2023,1,28,10,10,28,5,-0.0853239302624419,-0.97220270122567
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1690441728,0,0.0097899449042484,0,40,36.262608,-82.509107,2023,7,27,3,8,48,3,1.4680057273233194,1.1616040102866152
1,5,11,0.5239618851315937,40.8619,-99.9921,-0.4739242170331892,16,1696204637,6,-0.4669889237203741,0,155,40.867609,-99.796494,2023,10,1,19,57,17,6,-2.057299938948629,0.3856742970094205
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1683718450,8,-0.1598196704660813,0,293,41.195599,-88.489712,2023,5,10,7,34,10,2,0.9313671900947772,-0.7135594634666051
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1693067146,1,-0.0355905541914918,0,686,43.355302,-82.852472,2023,8,26,12,25,46,5,-0.2913876033375299,-0.0022905596291767
1,14,4,-0.7839145300823164,25.813,-80.232,1.8387369096802653,15,1683555035,9,2.024825918814797,0,592,25.341102,-79.528305,2023,5,8,10,10,35,0,0.3924245808081256,0.9676215819673164
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1695596323,5,-0.0835946133912048,0,532,32.762136,-111.675443,2023,9,24,18,58,43,6,0.2877088272897618,-0.5842378445870727
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1693778029,1,-0.1825099200139514,0,219,25.66655,-97.762334,2023,9,3,17,53,49,6,0.1322587872649941,-0.4549162257075402
1,14,4,-0.7839145300823164,25.813,-80.232,1.8387369096802653,15,1675251188,2,-0.1396820739923464,0,474,24.911486,-79.552813,2023,2,1,6,33,8,2,1.5274251208728873,0.9676215819673164
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1703871549,13,-0.4189139574908241,0,71,42.990765,-82.434973,2023,12,29,12,39,9,4,-1.2259550965517911,-0.0022905596291767
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1689284195,12,-0.4965571551624425,0,531,28.177619,-82.30228,2023,7,13,17,36,35,3,-1.5883163998419405,-0.97220270122567
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1676186060,3,0.9354812194275156,0,613,31.477529,-111.535027,2023,2,12,2,14,20,6,0.8772558005134016,-0.5842378445870727
0,10,2,1.1519155524229452,35.2633,-114.0223,-0.4132479494826928,3,1692205050,0,-0.5417958401985087,0,450,36.137277,-113.301908,2023,8,16,12,57,30,2,1.3842676215482397,-1.2308459389847348
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1697924651,6,0.0533977682540615,0,457,41.963294,-88.305873,2023,10,21,17,44,11,5,-0.8215054232556003,-0.7135594634666051
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1675662366,3,0.9947594963713264,0,585,42.771169,-81.891576,2023,2,6,0,46,6,0,-0.0590318845661719,-0.0022905596291767
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1693677167,1,-0.4968407832817909,0,668,26.940742,-81.617194,2023,9,2,13,52,47,5,1.6920688618395086,-0.97220270122567
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1693680410,1,-0.1430856114245269,0,10,41.841313,-81.223078,2023,9,2,14,46,50,5,0.7717966264166672,0.2563526781298881
1,14,4,-0.7839145300823164,25.813,-80.232,1.8387369096802653,15,1696361060,6,0.0188660447233965,0,679,25.557106,-81.221641,2023,10,3,15,24,20,1,0.9198464583004368,0.9676215819673164
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1698291270,6,-0.1735047272246405,0,89,41.46735,-88.282707,2023,10,25,23,34,30,2,-0.2309019313140699,-0.7135594634666051
0,13,7,-1.237571896179772,38.4293,-76.7254,-0.4496406277649103,5,1700791366,7,-0.3747388779023143,0,126,38.945681,-77.587787,2023,11,23,21,2,46,3,0.6151069718160722,0.1270310592503556
1,14,4,-0.7839145300823164,25.813,-80.232,1.8387369096802653,15,1681018580,4,-0.5539209423006519,0,359,26.526537,-80.957279,2023,4,9,1,36,20,6,1.0556965449200533,0.9676215819673164
0,12,15,0.8646319283742078,26.2556,-98.2303,-0.3052953742011151,12,1687020127,11,-0.3438943199231782,0,372,26.254829,-98.184741,2023,6,17,12,42,7,5,-2.467178947531848,-0.4549162257075402
1,28,14,-0.4001791997432123,39.9274,-82.0041,-0.4067295191381814,17,1690778227,0,-0.0654424137529086,0,139,40.000167,-81.191148,2023,7,31,0,37,7,0,-0.2250733322723924,1.2909256291661475
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1685236892,9,-0.5537082212111406,0,244,48.517815,-122.199525,2023,5,27,21,21,32,5,1.0837555055971315,-1.2308459389847348
0,15,8,-0.2422004630272273,42.7443,-82.8042,-0.4687260258061716,21,1702242696,10,-0.0474320281742866,0,525,42.132676,-83.762319,2023,12,10,16,11,36,6,0.9459234804877888,-0.0022905596291767
0,19,8,-0.2268277909244296,43.4055,-82.8409,-0.4733395206393953,28,1682060371,8,-0.5344215090954509,0,301,42.642473,-82.991648,2023,4,21,2,59,31,4,0.3143160976265597,1.42024724804568
0,3,13,-1.5806041703601683,40.6412,-74.0133,2.8625736682953504,26,1702840427,10,-0.5069804885484953,0,54,40.108755,-73.232329,2023,12,17,14,13,47,6,0.4239665923954993,-1.4248283673040334
1,28,14,-0.4001791997432123,39.9274,-82.0041,-0.4067295191381814,17,1702148393,10,0.0799879044429719,0,296,39.402065,-82.141407,2023,12,9,13,59,53,5,-0.5824711234989133,1.2909256291661475
1,4,5,0.2147640263831234,41.9019,-87.6778,3.097231821004665,29,1703006375,10,-0.5359105567220298,0,23,41.24326,-86.850808,2023,12,19,12,19,35,1,0.8248979584923805,-0.7135594634666051
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1696295425,5,-0.5249908741271174,0,540,47.940862,-121.91225,2023,10,2,21,10,25,0,-1.2010370575261249,-1.2308459389847348
1,28,14,-0.4001791997432123,39.9274,-82.0041,-0.4067295191381814,17,1691074193,0,-0.4378461344573283,0,547,39.666057,-81.388955,2023,8,3,10,49,53,3,-0.5604515501192006,1.2909256291661475
0,26,17,1.5972869392309497,45.6231,-122.5767,-0.08122583289722,8,1699151940,7,-0.3623301476808228,0,26,46.00826,-122.464369,2023,11,4,22,39,0,5,-1.1248512505789434,0.9676215819673164
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1702508689,7,-0.3789223926627029,0,396,47.397885,-121.310154,2023,12,13,18,4,49,2,-0.990780995912414,-1.2308459389847348
1,20,10,-0.94247473902914,35.3481,-83.2031,-0.4595017059862712,18,1697841776,6,-0.2420009180472736,0,512,36.038614,-82.947793,2023,10,20,18,42,56,4,0.1212522337782275,1.1616040102866152
1,2,4,-0.7705043267585993,27.9056,-82.2881,-0.3747314082723331,4,1703869870,13,0.0392872693164797,0,203,28.278166,-82.331393,2023,12,29,12,11,10,4,-1.1997562570083369,-0.97220270122567
1,18,13,-1.5230384195071387,43.329,-73.6818,-0.4455797911669166,2,1703353154,10,-0.2348393080337271,0,525,44.043039,-73.188741,2023,12,23,12,39,14,5,0.4200818591623272,-0.3255946068280078
0,27,14,-0.37910083137531,41.0384,-81.7374,-0.44102236311118,13,1693102862,1,-0.5189637765909643,0,356,40.877477,-82.638047,2023,8,26,22,21,2,5,0.0484614156038144,0.2563526781298881
1,6,17,1.5740280499974022,47.5682,-121.8896,-0.473466338350378,7,1678120104,3,-0.4479149326941957,0,120,47.107823,-122.451391,2023,3,6,11,28,24,0,-0.3425486990444085,-1.2308459389847348
1,1,14,-0.3232794972147964,40.879,-83.8914,-0.4720166116753546,10,1681002666,4,-0.5220836859037964,0,447,40.431933,-83.302096,2023,4,8,21,11,6,5,-0.2106770070571024,-1.6834716050630985
0,24,2,1.1263307742660429,32.2691,-110.9845,0.6740684155572432,27,1695582854,5,0.0811224169203654,0,515,32.000655,-110.493749,2023,9,24,15,14,14,6,-0.7353565013851173,-0.5842378445870727
